id_news,country,news,time,title_trans,type_news,cnn_prediction
mexico_excelsior_2015_6,Mexico,excelsior,2015-03-02,Mexico has signed agreements for education and tourism with Britain,local,economi
mexico_excelsior_2015_7,Mexico,excelsior,2015-03-15,Specter 'returns to Grand Hotel Mexico City,local,crime
mexico_excelsior_2015_8,Mexico,excelsior,2015-08-14,Mexico is a strategic ally of Chile: Bachelet,local,economi
mexico_excelsior_2015_9,Mexico,excelsior,2015-03-13,"A Mexico punishes the devil ', considers the Pope Francisco",local,polit
mexico_excelsior_2015_10,Mexico,excelsior,2015-09-14,Egypt kill Mexican tourists; convoy attack 'error',local,polit
mexico_excelsior_2015_12,Mexico,excelsior,2015-09-16,EPN heads 205th anniversary of Independence of Mexico,local,health
mexico_excelsior_2015_13,Mexico,excelsior,2015-02-12,Turkish President Erdogan begins a state visit to Mexico,local,polit
mexico_excelsior_2015_14,Mexico,excelsior,2015-03-13,Mexico and Guatemala signed 12 agreements,local,crime
mexico_excelsior_2015_15,Mexico,excelsior,2015-11-02,James Bond and 'Specter' come back to Mexico,local,polit
mexico_excelsior_2015_16,Mexico,excelsior,2015-03-11,James Bond prepare set in Mexico,local,economi
mexico_excelsior_2015_18,Mexico,excelsior,2015-12-20,Representative of Mexico is eliminated Miss Universe,local,health
mexico_excelsior_2015_19,Mexico,excelsior,2015-05-13,Mexico launches early Saturday Centennial satellite,local,economi
mexico_excelsior_2015_20,Mexico,excelsior,2015-01-06,100 years after the end of large estates are met,local,polit
mexico_excelsior_2015_21,Mexico,excelsior,2015-08-30,Marathon runner dies in Mexico City,local,polit
mexico_excelsior_2015_22,Mexico,excelsior,2015-04-29,"DF goodbye, hello Mexico City; Senate approves political reform",local,polit
mexico_excelsior_2015_23,Mexico,excelsior,2015-10-20,Mexico will have five educational regions,local,economi
mexico_excelsior_2015_24,Mexico,excelsior,2015-10-11,Mission Accomplished 'Tuca': Mexico at the Confederations,local,polit
mexico_excelsior_2015_26,Mexico,excelsior,2015-11-25,Mexico signed five agreements with Qatar; first official visit of the Emir,local,polit
mexico_excelsior_2015_28,Mexico,excelsior,2015-11-05,This is the cost of tickets for The Rolling Stones,local,economi
mexico_excelsior_2015_29,Mexico,excelsior,2015-07-12,He escaped El Chapo; second evasion drug dealer,local,crime
mexico_excelsior_2015_30,Mexico,excelsior,2015-11-01,All the benefits that brings Formula 1 to Mexico,local,polit
mexico_excelsior_2015_32,Mexico,excelsior,2015-10-17,Chapo hurt; I was not injured in clash: Mexico,local,crime
mexico_excelsior_2015_33,Mexico,excelsior,2015-11-11,Meet prices iPad Pro in Mexico,local,crime
mexico_excelsior_2015_35,Mexico,excelsior,2015-05-26,Mexico and Finland renewed relationship,local,sports
mexico_excelsior_2015_36,Mexico,excelsior,2015-03-30,James Bond fights on the Zocalo,local,polit
mexico_excelsior_2015_38,Mexico,excelsior,2015-01-29,Major tragedies caused by explosions in Mexico,local,health
mexico_excelsior_2015_39,Mexico,excelsior,2015-04-08,North Korea warns it will act to free boat Mexico,local,polit
mexico_excelsior_2015_40,Mexico,excelsior,2015-04-16,EPN Mexico reaffirms commitment to the environment,local,polit
mexico_excelsior_2015_41,Mexico,excelsior,2015-11-25,"Islamic State threatens 60 countries, including Mexico",local,polit
mexico_excelsior_2015_43,Mexico,excelsior,2015-07-31,Segob gender issues alert for the State of Mexico,local,polit
mexico_excelsior_2015_44,Mexico,excelsior,2015-05-13,Falling fertility rate in Mexico; the lowest in four decades,local,polit
mexico_excelsior_2015_46,Mexico,excelsior,2015-09-09,Highlights relationship between Mexico and Texas,local,polit
mexico_excelsior_2015_47,Mexico,excelsior,2015-01-08,Inflation closes 2014 4.1%; fails goal all year,local,educ
mexico_excelsior_2015_48,Mexico,excelsior,2015-04-23,Alondra returns to Mexico with his parents,local,crime
mexico_excelsior_2015_50,Mexico,excelsior,2015-08-27,"Claudia Ruiz Massieu, the third chancellor women in Mexico",local,unemploy
mexico_excelsior_2015_51,Mexico,excelsior,2015-03-10,"2015, historic for gender equality in Mexico year: Peña Nieto",local,polit
mexico_excelsior_2015_52,Mexico,excelsior,2015-11-20,Coldplay will come to Mexico on tour in Latin America and Europe,local,sports
mexico_excelsior_2015_53,Mexico,excelsior,2015-08-18,Devaluation and inflation in Mexico,local,polit
mexico_excelsior_2015_54,Mexico,excelsior,2015-03-09,Italy and Mexico: a relationship on the rise,local,economi
mexico_excelsior_2015_55,Mexico,excelsior,2015-12-10,Rob Schneider is inspired by Mexico,local,polit
mexico_excelsior_2015_56,Mexico,excelsior,2015-07-14,"Joan Sebastian, of the best songwriters of Mexico: Chuy Lizarraga",local,polit
mexico_excelsior_2015_58,Mexico,excelsior,2015-05-19,Mexico UN will assess progress on child rights,local,sports
mexico_excelsior_2015_59,Mexico,excelsior,2015-01-27,"Monarch Butterfly, the spectacular migration from Canada to Mexico",local,economi
mexico_excelsior_2015_60,Mexico,excelsior,2015-03-13,Mexico sends the first peacekeepers to peace operations,local,economi
mexico_excelsior_2015_61,Mexico,excelsior,2015-08-22,Mexico's economic challenge is to maintain macro stability ...,local,polit
mexico_excelsior_2015_62,Mexico,excelsior,2015-06-12,Mexico plans its first mission to the Moon,local,crime
mexico_excelsior_2015_63,Mexico,excelsior,2015-01-30,Negligence; collapsed hospital after gas explosion,local,educ
mexico_excelsior_2015_64,Mexico,excelsior,2015-05-19,"Social networking, the most used anywhere in Mexico",local,polit
mexico_excelsior_2015_65,Mexico,excelsior,2015-05-27,You know what Mexico entities are more frequent tornadoes?,local,health
mexico_excelsior_2015_66,Mexico,excelsior,2015-10-02,Mexico: towards a comprehensive protection of human rights,local,crime
mexico_excelsior_2015_67,Mexico,excelsior,2015-10-06,Mexico has a state policy on population: EPN,local,polit
mexico_excelsior_2015_69,Mexico,excelsior,2015-04-29,Blur returned to Mexico with his new album,local,religion
mexico_excelsior_2015_71,Mexico,excelsior,2015-08-25,Maroon 5 will offer three concerts in Mexico,local,sports
mexico_excelsior_2015_72,Mexico,excelsior,2015-12-12,"La Guadalupana cultural festival, mosaic Mexico",local,health
mexico_excelsior_2015_74,Mexico,excelsior,2015-04-09,The Jalisco New Generation Cartel spreads like cancer ...,local,crime
mexico_excelsior_2015_75,Mexico,excelsior,2015-07-28,social Mexico: the Constitution and the measurement of poverty,local,economi
mexico_excelsior_2015_76,Mexico,excelsior,2015-12-21,Winter comes; It will be the longest night of the year,local,polit
mexico_excelsior_2015_77,Mexico,excelsior,2015-04-29,Mexico limits the use of drones; establish rules,local,religion
mexico_excelsior_2015_78,Mexico,excelsior,2015-07-20,INEGI reported homicides in Mexico decline,local,economi
mexico_excelsior_2015_79,Mexico,excelsior,2015-05-12,"New Generation Jalisco cartel, the most powerful of Mexico: El País",local,polit
mexico_excelsior_2015_80,Mexico,excelsior,2015-07-19,Maria Guadalupe Gonzalez gives the 12 gold to Mexico on walk ...,local,health
mexico_excelsior_2015_81,Mexico,excelsior,2015-01-01,Goodbye to the long distance in Mexico,local,crime
mexico_excelsior_2015_82,Mexico,excelsior,2015-09-26,One Direction will be presented in Mexico with new album,local,polit
mexico_excelsior_2015_83,Mexico,excelsior,2015-09-26,80% dies awaiting donor,local,polit
mexico_excelsior_2015_84,Mexico,excelsior,2015-03-10,Guillermo del Toro promises to film in Mexico,local,economi
mexico_excelsior_2015_85,Mexico,excelsior,2015-02-27,Has arrested the most wanted criminal in Mexico: Osorio Chong,local,economi
mexico_excelsior_2015_87,Mexico,excelsior,2015-07-06,UNESCO inscribes Mexican aqueduct in World Heritage List,local,educ
mexico_excelsior_2015_88,Mexico,excelsior,2015-04-23,Central American migrants in Mexico have free transit for 20 days,local,economi
mexico_excelsior_2015_91,Mexico,excelsior,2015-03-26,Chechnya threatens to arm Mexico if the US gives weapons to Kiev,local,crime
mexico_excelsior_2015_92,Mexico,excelsior,2015-03-04,Mexico proposes to raise the Human Development Index,local,educ
mexico_excelsior_2015_93,Mexico,excelsior,2015-01-25,Leprosy in Mexico is not eradicated; in 2014 there were 702 cases,local,health
mexico_excelsior_2015_95,Mexico,excelsior,2015-08-29,"Low unemployment in July, about 2014",local,sports
mexico_excelsior_2015_96,Mexico,excelsior,2015-10-19,The car that drives itself and runs through Mexican territory,local,polit
mexico_excelsior_2015_97,Mexico,excelsior,2015-12-08,women's taekwondo team ensures historic medal for Mexico,local,polit
mexico_excelsior_2016_0,Mexico,excelsior,2016-08-31,Donald Trump arrives to Mexico to meet with Peña Nieto,local,corrupt
mexico_excelsior_2016_1,Mexico,excelsior,2016-02-12,A visit of 200 million pesos; the cost of receiving the Holy Father,local,polit
mexico_excelsior_2016_3,Mexico,excelsior,2016-06-18,Shameful!; Chile 'slaughters' Mexico 7-0 in Copa America,local,polit
mexico_excelsior_2016_4,Mexico,excelsior,2016-02-09,These are the routes and schedules of Pope Francisco in Mexico,local,sports
mexico_excelsior_2016_5,Mexico,excelsior,2016-07-23,Obama defends ties with Mexico; rejects wall construction,local,crime
mexico_excelsior_2016_6,Mexico,excelsior,2016-02-03,The crossroads of the Pope in Mexico; since the first visit in 1979 ...,local,sports
mexico_excelsior_2016_8,Mexico,excelsior,2016-12-06,"Mexico, below the world average in education: PISA",local,crime
mexico_excelsior_2016_9,Mexico,excelsior,2016-10-30,Relive the excitement of the Grand Prix of Mexico,local,educ
mexico_excelsior_2016_11,Mexico,excelsior,2016-09-21,Who was Maria Villar Galaz? the kidnapped Spanish,local,educ
mexico_excelsior_2016_12,Mexico,excelsior,2016-11-15,Obama Peña; EU recognizes the value of the relationship with Mexico,local,economi
mexico_excelsior_2016_13,Mexico,excelsior,2016-04-11,"Mexico and Germany, allied countries to first Century: Peña Nieto",local,polit
mexico_excelsior_2016_14,Mexico,excelsior,2016-02-15,Pope's visit to Mexico Francisco,local,economi
mexico_excelsior_2016_15,Mexico,excelsior,2016-09-16,So celebrate the feast of Independence in Mexico City,local,polit
mexico_excelsior_2016_17,Mexico,excelsior,2016-01-08,Mexico reactions to the recapture of 'El Chapo' Guzman,local,crime
mexico_excelsior_2016_18,Mexico,excelsior,2016-06-02,Mexico is moving towards a more inclusive society: EPN,local,polit
mexico_excelsior_2016_19,Mexico,excelsior,2016-12-07,You know what is 'La Chiva' 10 thousand pesos of the XV years of Ruby?,local,sports
mexico_excelsior_2016_20,Mexico,excelsior,2016-04-05,The agony of the Valley of Mexico,local,economi
mexico_excelsior_2016_21,Mexico,excelsior,2016-08-09,"Maya and Nahuatl, the indigenous languages ​​spoken in Mexico",local,economi
mexico_excelsior_2016_22,Mexico,excelsior,2016-01-18,"Mexico, an open world with social stability, political country and ...",local,economi
mexico_excelsior_2016_23,Mexico,excelsior,2016-04-27,9 digits to ascertain the situation of tourism in Mexico,local,sports
mexico_excelsior_2016_24,Mexico,excelsior,2016-12-01,Since the BIS I will continue serving Mexico: Carstens,local,polit
mexico_excelsior_2016_25,Mexico,excelsior,2016-11-14,This is the cost for diabetes in Mexico,local,sports
mexico_excelsior_2016_26,Mexico,excelsior,2016-09-19,What Hillary Clinton told us about Mexico,local,polit
mexico_excelsior_2016_27,Mexico,excelsior,2016-03-10,Trump threatens to Mexico with war; SRE respond discards,local,crime
mexico_excelsior_2016_28,Mexico,excelsior,2016-01-29,Enrique Peña Nieto promulgates the Political Reform of the City of ...,local,crime
mexico_excelsior_2016_29,Mexico,excelsior,2016-06-12,Penal Reform: a new face justice in Mexico,local,economi
mexico_excelsior_2016_30,Mexico,excelsior,2016-03-23,"Mexico, one of the three countries where poverty grew: Cepal",local,polit
mexico_excelsior_2016_31,Mexico,excelsior,2016-08-16,They note that Mexico won respect in synchronized swimming,local,polit
mexico_excelsior_2016_32,Mexico,excelsior,2016-07-07,"PHOTO GALLERY: Bantu, the only male gorilla who lived in Mexico",local,sports
mexico_excelsior_2016_34,Mexico,excelsior,2016-12-26,Pemex explains why there are shortages of gasoline,local,economi
mexico_excelsior_2016_35,Mexico,excelsior,2016-07-19,What is the National Anticorruption System?,local,polit
mexico_excelsior_2016_36,Mexico,excelsior,2016-05-16,Gringos in Mexico reject Trump; They fear their arrival at the house ...,local,polit
mexico_excelsior_2016_37,Mexico,excelsior,2016-06-14,"social Mexico: child labor, a sign crisis",local,polit
mexico_excelsior_2016_38,Mexico,excelsior,2016-09-28,Roger Waters will fly his politicized pork Mexico,local,sports
mexico_excelsior_2016_39,Mexico,excelsior,2016-03-09,Mexico enjoys stability with a strong domestic market: EPN,local,educ
mexico_excelsior_2016_40,Mexico,excelsior,2016-01-27,"Snowfall threaten to 12 entities, including Mexico City",local,educ
mexico_excelsior_2016_41,Mexico,excelsior,2016-01-21,Constitutional state Political Reform Mexico City,local,health
mexico_excelsior_2016_42,Mexico,excelsior,2016-04-14,Mexico has tools to combat bullying: Angelica Rivera,local,crime
mexico_excelsior_2016_43,Mexico,excelsior,2016-10-20,UN issues 14 recommendations on human rights for Mexico,local,polit
mexico_excelsior_2016_44,Mexico,excelsior,2016-12-06,Mexico is already 4 new protected natural areas,local,economi
mexico_excelsior_2016_45,Mexico,excelsior,2016-01-19,Peña Nieto urges UAE businessmen to invest in Mexico,local,sports
mexico_excelsior_2016_46,Mexico,excelsior,2016-07-04,Mexico and Italy: consolidating a strategic relationship,local,polit
mexico_excelsior_2016_47,Mexico,excelsior,2016-11-22,Mexico and Central America agree alliance migrants in the US,local,polit
mexico_excelsior_2016_49,Mexico,excelsior,2016-11-07,Ronaldo open football academy in Mexico,local,polit
mexico_excelsior_2016_50,Mexico,excelsior,2016-02-08,Champion to perfection; Mexico is crowned in the Caribbean Series,local,economi
mexico_excelsior_2016_51,Mexico,excelsior,2016-02-05,NFL returns to Mexico; Raiders and Texans on November 21,local,polit
mexico_excelsior_2016_52,Mexico,excelsior,2016-05-03,With this cream pollution dawned Mexico Valley,local,sports
mexico_excelsior_2016_53,Mexico,excelsior,2016-11-29,Cyber ​​Monday fever reaches Mexico; this is what you should know,local,polit
mexico_excelsior_2016_54,Mexico,excelsior,2016-09-15,"In Mexico, teachers with higher salaries than the world average: OECD",local,sports
mexico_excelsior_2016_55,Mexico,excelsior,2016-09-30,Audi opens first plant in Mexico premium,local,polit
mexico_excelsior_2016_56,Mexico,excelsior,2016-07-05,252 are to stop schools Mexico City,local,polit
mexico_excelsior_2016_57,Mexico,excelsior,2016-08-02,Mexico and Australia agree to boost trade,local,educ
mexico_excelsior_2016_58,Mexico,excelsior,2016-10-19,Mexico will refuse to change voting; Unesco rejects change ...,local,polit
mexico_excelsior_2016_59,Mexico,excelsior,2016-04-16,Coldplay vibrates with Mexico,local,crime
mexico_excelsior_2016_60,Mexico,excelsior,2016-09-14,List of members of the Constituent Assembly,local,economi
mexico_excelsior_2016_62,Mexico,excelsior,2016-11-19,"Not the Libertadores 2017; in 2018, Mexico will lift hand",local,economi
mexico_excelsior_2016_63,Mexico,excelsior,2016-01-12,PHOTO GALLERY: Mexico welcomes Air France A380,local,polit
mexico_excelsior_2016_64,Mexico,excelsior,2016-11-17,Germany thrashed Mexico in the women's World Under 20,local,economi
mexico_excelsior_2016_65,Mexico,excelsior,2016-02-02,Guns N 'Roses returned to Mexico,local,economi
mexico_excelsior_2016_66,Mexico,excelsior,2016-11-05,Mexico and Switzerland renewed TLC; promote cooperation,local,sports
mexico_excelsior_2016_67,Mexico,excelsior,2016-12-04,2018: the crisis coming,local,polit
mexico_excelsior_2016_69,Mexico,excelsior,2016-10-09,Watch out! The danger of clowns came to Mexico,local,polit
mexico_excelsior_2016_70,Mexico,excelsior,2016-09-09,Mexico falls first gold in Rio 2016 Paralympics,local,polit
mexico_excelsior_2016_71,Mexico,excelsior,2016-05-03,SRE: goodbye to the nonintervention; Mexico's foreign policy must change ...,local,religion
mexico_excelsior_2016_72,Mexico,excelsior,2016-10-26,Goodbye! the Tsuru; Nissan will stop producing in Mexico,local,polit
